uid,datetime,latitude,longitude,date,time,day_of_week,month,year
5805,2019-05-06 06:22:07,-1.26662371084323,36.746475403361,2019-05-06,06:22:07,Monday,May,2019
5806,2019-05-06 06:26:37,-1.2809538106771399,36.8233471033176,2019-05-06,06:26:37,Monday,May,2019
5807,2019-05-06 08:04:07,-1.30897181043213,36.913099603252,2019-05-06,08:04:07,Monday,May,2019
5809,2019-05-06 08:37:37,-1.30525330521893,36.8248328853689,2019-05-06,08:37:37,Monday,May,2019
5810,2019-05-06 10:43:37,-1.1407152115663999,36.634694603559296,2019-05-06,10:43:37,Monday,May,2019
5811,2019-05-06 17:12:37,-1.29691499633941,36.87557309012271,2019-05-06,17:12:37,Monday,May,2019
5812,2019-05-07 08:02:07,-1.21558567232042,36.8358225766116,2019-05-07,08:02:07,Tuesday,May,2019
5816,2019-05-07 15:39:37,-1.3287670525694,36.788779836348,2019-05-07,15:39:37,Tuesday,May,2019
5817,2019-05-07 18:26:07,-1.11907251168763,36.6184080035925,2019-05-07,18:26:07,Tuesday,May,2019
5818,2019-05-07 19:04:07,-1.11907251168763,36.6184080035925,2019-05-07,19:04:07,Tuesday,May,2019
5819,2019-05-07 20:09:37,-1.24502899174986,36.8672981479359,2019-05-07,20:09:37,Tuesday,May,2019
5820,2019-05-07 20:12:37,-1.25971001081527,36.7867350033491,2019-05-07,20:12:37,Tuesday,May,2019
5821,2019-05-07 22:31:37,-1.2186369542494901,36.8913614321549,2019-05-07,22:31:37,Tuesday,May,2019
5822,2019-05-07 22:40:37,-1.3068424105374299,36.84032170327861,2019-05-07,22:40:37,Tuesday,May,2019
5823,2019-05-07 22:41:07,-1.2105657951967,36.908186329012295,2019-05-07,22:41:07,Tuesday,May,2019
5824,2019-05-07 22:49:37,-1.21091676570709,36.90783609333021,2019-05-07,22:49:37,Tuesday,May,2019
5825,2019-05-07 23:13:07,-1.20361355039397,36.9173289010703,2019-05-07,23:13:07,Tuesday,May,2019
5826,2019-05-08 00:47:07,-1.39694171023137,36.76381880318721,2019-05-08,00:47:07,Wednesday,May,2019
5827,2019-05-08 06:23:37,-1.2597314246769098,36.7867329606225,2019-05-08,06:23:37,Wednesday,May,2019
5828,2019-05-08 06:39:07,-1.2597314246769098,36.7867329606225,2019-05-08,06:39:07,Wednesday,May,2019
5829,2019-05-08 06:52:07,-1.11720711118115,37.00827840347071,2019-05-08,06:52:07,Wednesday,May,2019
5830,2019-05-08 06:53:07,-1.25941178057027,36.7857282462128,2019-05-08,06:53:07,Wednesday,May,2019
5831,2019-05-08 07:11:07,-1.26099454187923,36.7960545329563,2019-05-08,07:11:07,Wednesday,May,2019
5832,2019-05-08 07:18:07,-1.27508676096317,36.8236817033716,2019-05-08,07:18:07,Wednesday,May,2019
5833,2019-05-08 07:45:07,-1.26102343450116,36.792188161591,2019-05-08,07:45:07,Wednesday,May,2019
5834,2019-05-08 08:01:07,-1.2609870108088201,36.7922010033535,2019-05-08,08:01:07,Wednesday,May,2019
5835,2019-05-08 08:39:37,-1.26425101340961,36.740410558075,2019-05-08,08:39:37,Wednesday,May,2019
5836,2019-05-08 09:07:38,-1.2644262053900601,36.7463874149716,2019-05-08,09:07:38,Wednesday,May,2019
5837,2019-05-08 09:09:37,-1.25971001081527,36.7867350033491,2019-05-08,09:09:37,Wednesday,May,2019
5838,2019-05-08 09:17:37,-1.2645298299710301,36.74929095933621,2019-05-08,09:17:37,Wednesday,May,2019
5839,2019-05-08 09:32:37,-1.28580331065981,36.8197637033125,2019-05-08,09:32:37,Wednesday,May,2019
5840,2019-05-08 10:12:38,-1.2609870108088201,36.7922010033535,2019-05-08,10:12:38,Wednesday,May,2019
5841,2019-05-08 10:13:07,-1.2645298299710301,36.74929095933621,2019-05-08,10:13:07,Wednesday,May,2019
5842,2019-05-08 10:13:37,-1.2645298299710301,36.74929095933621,2019-05-08,10:13:37,Wednesday,May,2019
5843,2019-05-08 11:29:37,-1.23100521084921,36.8778795033504,2019-05-08,11:29:37,Wednesday,May,2019
5844,2019-05-08 12:43:37,-1.10565231250855,37.016467984593504,2019-05-08,12:43:37,Wednesday,May,2019
5845,2019-05-08 12:52:07,-1.1338223983066005,36.9726924913392,2019-05-08,12:52:07,Wednesday,May,2019
5846,2019-05-08 12:53:07,-1.26744143487214,36.83551840231209,2019-05-08,12:53:07,Wednesday,May,2019
5847,2019-05-08 12:56:37,-1.26744143487214,36.83551840231209,2019-05-08,12:56:37,Wednesday,May,2019
5848,2019-05-08 12:59:37,-1.26744143487214,36.83551840231209,2019-05-08,12:59:37,Wednesday,May,2019
5849,2019-05-08 17:46:37,-1.33025064952415,36.86655540173121,2019-05-08,17:46:37,Wednesday,May,2019
5850,2019-05-08 18:31:37,-1.29214121052509,36.900383203278,2019-05-08,18:31:37,Wednesday,May,2019
5851,2019-05-08 20:05:37,-1.2615349853713702,36.8405846816686,2019-05-08,20:05:37,Wednesday,May,2019
5852,2019-05-08 20:29:07,-1.2152315108721201,36.9024396033772,2019-05-08,20:29:07,Wednesday,May,2019
5853,2019-05-09 07:16:07,-1.3217719104949,36.8213228032654,2019-05-09,07:16:07,Thursday,May,2019
5854,2019-05-09 07:16:37,-1.3217719104949,36.8213228032654,2019-05-09,07:16:37,Thursday,May,2019
5855,2019-05-09 09:48:07,-1.29509721071999,36.7417716033256,2019-05-09,09:48:07,Thursday,May,2019
5856,2019-05-09 10:00:37,-1.29509721071999,36.7417716033256,2019-05-09,10:00:37,Thursday,May,2019
5857,2019-05-09 12:14:37,-1.2689538753596201,36.832745621665,2019-05-09,12:14:37,Thursday,May,2019
5858,2019-05-09 13:15:07,-1.27073001535296,36.836744411663204,2019-05-09,13:15:07,Thursday,May,2019
5859,2019-05-09 20:15:37,-1.26032854423438,36.7708487699924,2019-05-09,20:15:37,Thursday,May,2019
5860,2019-05-10 05:29:37,-1.25817973254447,36.701920208008,2019-05-10,05:29:37,Friday,May,2019
5861,2019-05-10 06:08:37,-1.25822421093991,36.701905103386004,2019-05-10,06:08:37,Friday,May,2019
5862,2019-05-10 08:50:37,-1.1958157624653605,36.92475096021371,2019-05-10,08:50:37,Friday,May,2019
5863,2019-05-10 16:50:37,-1.23374626121378,36.8731383538059,2019-05-10,16:50:37,Friday,May,2019
5864,2019-05-10 16:52:07,-1.24478301088143,36.866854236923,2019-05-10,16:52:07,Friday,May,2019
5865,2019-05-10 16:55:37,-1.2257561108727801,36.8849726032901,2019-05-10,16:55:37,Friday,May,2019
5866,2019-05-10 17:20:37,-1.13287801115796,36.974461003489104,2019-05-10,17:20:37,Friday,May,2019
5867,2019-05-10 21:15:07,-1.2639050108606298,36.7582150032951,2019-05-10,21:15:07,Friday,May,2019
5868,2019-05-11 08:02:37,-1.2859479328372299,36.8191979865396,2019-05-11,08:02:37,Saturday,May,2019
5869,2019-05-11 08:03:07,-1.2859479328372299,36.8191979865396,2019-05-11,08:03:07,Saturday,May,2019
5870,2019-05-11 10:48:37,-1.33143606788501,36.8885257668545,2019-05-11,10:48:37,Saturday,May,2019
5871,2019-05-11 13:52:07,-1.29495047719716,36.8870860699421,2019-05-11,13:52:07,Saturday,May,2019
5872,2019-05-11 14:36:07,-1.24479261558771,36.8676989548545,2019-05-11,14:36:07,Saturday,May,2019
5873,2019-05-11 16:05:37,-1.3003088049224398,36.7729687738064,2019-05-11,16:05:37,Saturday,May,2019
5874,2019-05-11 17:56:07,-1.34296797047441,36.7665557232083,2019-05-11,17:56:07,Saturday,May,2019
5875,2019-05-11 19:35:07,-1.33583299383184,36.77677045900921,2019-05-11,19:35:07,Saturday,May,2019
5876,2019-05-11 21:07:37,-1.3120186612676499,36.815807803435895,2019-05-11,21:07:37,Saturday,May,2019
5877,2019-05-11 21:55:07,-1.28175087567368,36.823238353316604,2019-05-11,21:55:07,Saturday,May,2019
5878,2019-05-12 08:22:07,-1.32993671085357,36.87100697240471,2019-05-12,08:22:07,Sunday,May,2019
5879,2019-05-12 08:26:07,-1.32993671085357,36.87100697240471,2019-05-12,08:26:07,Sunday,May,2019
5880,2019-05-13 05:46:07,-1.3227940103879399,36.8991980032387,2019-05-13,05:46:07,Monday,May,2019
5881,2019-05-13 06:20:37,-1.3282449603720201,36.8937696032329,2019-05-13,06:20:37,Monday,May,2019
5882,2019-05-13 06:21:07,-1.3282449603720201,36.8937696032329,2019-05-13,06:21:07,Monday,May,2019
5883,2019-05-13 06:26:37,-1.29835777705315,36.8864014706279,2019-05-13,06:26:37,Monday,May,2019
5884,2019-05-13 06:43:38,-1.3054794106316001,36.7732841033021,2019-05-13,06:43:38,Monday,May,2019
5885,2019-05-13 07:02:07,-1.31159417520197,36.925471211622295,2019-05-13,07:02:07,Monday,May,2019
5886,2019-05-13 07:16:07,-1.31159417520197,36.925471211622295,2019-05-13,07:16:07,Monday,May,2019
5887,2019-05-13 07:18:07,-1.31159417520197,36.925471211622295,2019-05-13,07:18:07,Monday,May,2019
5888,2019-05-13 17:53:07,-1.25997519893869,36.8434175352992,2019-05-13,17:53:07,Monday,May,2019
5889,2019-05-13 17:53:07,-1.25936693070694,36.843122763198,2019-05-13,17:53:07,Monday,May,2019
5890,2019-05-13 17:55:07,-1.25936693070694,36.843122763198,2019-05-13,17:55:07,Monday,May,2019
5891,2019-05-13 18:01:07,-1.25932195074934,36.843190703339204,2019-05-13,18:01:07,Monday,May,2019
5892,2019-05-13 18:01:07,-1.25997519893869,36.8434175352992,2019-05-13,18:01:07,Monday,May,2019
5893,2019-05-13 18:10:07,-1.25983438698615,36.843438596942796,2019-05-13,18:10:07,Monday,May,2019
5894,2019-05-13 18:12:37,-1.25932195074934,36.843190703339204,2019-05-13,18:12:37,Monday,May,2019
5895,2019-05-13 18:16:07,-1.25997519893869,36.8434175352992,2019-05-13,18:16:07,Monday,May,2019
5896,2019-05-13 18:19:07,-1.25997519893869,36.8434175352992,2019-05-13,18:19:07,Monday,May,2019
5897,2019-05-13 18:21:07,-1.25936693070694,36.843122763198,2019-05-13,18:21:07,Monday,May,2019
5898,2019-05-13 18:25:07,-1.25997519893869,36.8434175352992,2019-05-13,18:25:07,Monday,May,2019
5899,2019-05-13 18:35:37,-1.2037443307379099,36.917527483384,2019-05-13,18:35:37,Monday,May,2019
5900,2019-05-13 18:41:07,-1.25936693070694,36.843122763198,2019-05-13,18:41:07,Monday,May,2019
5901,2019-05-13 18:42:07,-1.2037443307379099,36.917527483384,2019-05-13,18:42:07,Monday,May,2019
5902,2019-05-13 18:42:37,-1.3956283759494201,36.9410248694783,2019-05-13,18:42:37,Monday,May,2019
5903,2019-05-13 22:15:37,-1.28656467222279,36.8173672767874,2019-05-13,22:15:37,Monday,May,2019
5904,2019-05-14 06:34:37,-1.31963276778804,36.8379822621182,2019-05-14,06:34:37,Tuesday,May,2019
5905,2019-05-14 08:06:07,-1.2951706126313702,36.8346023607502,2019-05-14,08:06:07,Tuesday,May,2019
5906,2019-05-14 08:13:37,-1.31658533647308,36.833825221504796,2019-05-14,08:13:37,Tuesday,May,2019
5907,2019-05-14 11:05:37,-1.2754728107392899,36.794985803333894,2019-05-14,11:05:37,Tuesday,May,2019
5908,2019-05-14 11:44:37,-1.34296797047441,36.7665557232083,2019-05-14,11:44:37,Tuesday,May,2019
5909,2019-05-14 17:16:37,-1.29217401059561,36.7878554030086,2019-05-14,17:16:37,Tuesday,May,2019
5910,2019-05-14 18:55:07,-1.29338801062385,36.820963003302296,2019-05-14,18:55:07,Tuesday,May,2019
5911,2019-05-14 19:40:07,-1.27024124704356,36.812880936312794,2019-05-14,19:40:07,Tuesday,May,2019
5912,2019-05-14 19:50:07,-1.27024124704356,36.812880936312794,2019-05-14,19:50:07,Tuesday,May,2019
5913,2019-05-14 20:24:37,-1.26159231079402,36.801359003349795,2019-05-14,20:24:37,Tuesday,May,2019
5915,2019-05-15 06:37:07,-1.26426660944345,36.74698523415729,2019-05-15,06:37:07,Wednesday,May,2019
5916,2019-05-15 07:51:37,-1.3253865103345002,36.8481390031765,2019-05-15,07:51:37,Wednesday,May,2019
5917,2019-05-15 09:16:37,-1.2622772003445102,36.878802061661894,2019-05-15,09:16:37,Wednesday,May,2019
5918,2019-05-15 13:38:07,-1.33143606788501,36.8885257668545,2019-05-15,13:38:07,Wednesday,May,2019
5919,2019-05-15 14:15:07,-1.2622772003445102,36.878802061661894,2019-05-15,14:15:07,Wednesday,May,2019
5920,2019-05-15 16:42:07,-1.2889200106193202,36.839800003301896,2019-05-15,16:42:07,Wednesday,May,2019
5921,2019-05-15 16:47:37,-1.2889200106193202,36.839800003301896,2019-05-15,16:47:37,Wednesday,May,2019
5922,2019-05-15 19:41:38,-1.2916102153025901,36.841347781649,2019-05-15,19:41:38,Wednesday,May,2019
5923,2019-05-15 20:10:07,-1.28049491057876,36.8996831032934,2019-05-15,20:10:07,Wednesday,May,2019
5924,2019-05-16 07:20:37,-1.23099926512776,36.877874379425,2019-05-16,07:20:37,Thursday,May,2019
5925,2019-05-16 08:41:37,-1.2173935110270901,36.7782335034173,2019-05-16,08:41:37,Thursday,May,2019
5926,2019-05-16 11:37:37,-1.26399101077726,36.80579220334521,2019-05-16,11:37:37,Thursday,May,2019
5927,2019-05-16 14:48:07,-1.3107593053357098,36.7246654316555,2019-05-16,14:48:07,Thursday,May,2019
5929,2019-05-16 20:19:37,-1.32834076242482,36.8811599103441,2019-05-16,20:19:37,Thursday,May,2019
5930,2019-05-16 21:12:37,-1.3160893108607499,36.8040961521543,2019-05-16,21:12:37,Thursday,May,2019
5931,2019-05-16 23:30:07,-1.32993671085357,36.87100697240471,2019-05-16,23:30:07,Thursday,May,2019
5932,2019-05-17 01:25:07,-1.3646631184616398,36.911642058838396,2019-05-17,01:25:07,Friday,May,2019
5933,2019-05-17 07:13:07,-1.26744143487214,36.83551840231209,2019-05-17,07:13:07,Friday,May,2019
5934,2019-05-17 07:18:07,-1.32282808374833,36.8026388708516,2019-05-17,07:18:07,Friday,May,2019
5935,2019-05-17 09:34:07,-1.3262893522840702,36.85017070182621,2019-05-17,09:34:07,Friday,May,2019
5936,2019-05-17 09:57:37,-1.32540219602396,36.8481301588456,2019-05-17,09:57:37,Friday,May,2019
5937,2019-05-17 10:55:07,-1.32282808374833,36.8026388708516,2019-05-17,10:55:07,Friday,May,2019
5938,2019-05-17 16:25:07,-1.26744143487214,36.83551840231209,2019-05-17,16:25:07,Friday,May,2019
5939,2019-05-17 19:14:37,-1.11720711118115,37.00827840347071,2019-05-17,19:14:37,Friday,May,2019
5940,2019-05-17 19:33:37,-1.32096487707181,36.8492418659784,2019-05-17,19:33:37,Friday,May,2019
5941,2019-05-17 21:43:07,-1.32029041051595,36.8103495032709,2019-05-17,21:43:07,Friday,May,2019
5942,2019-05-18 04:16:07,-1.23482001098755,36.7473600034025,2019-05-18,04:16:07,Saturday,May,2019
5943,2019-05-18 14:44:37,-1.2257561108727801,36.8849726032901,2019-05-18,14:44:37,Saturday,May,2019
5944,2019-05-18 17:01:07,-1.27131061366031,36.997187796483395,2019-05-18,17:01:07,Saturday,May,2019
5945,2019-05-18 17:01:07,-1.2882200106336001,36.8313420033056,2019-05-18,17:01:07,Saturday,May,2019
5946,2019-05-18 19:51:37,-1.30028241060545,36.8112074032965,2019-05-18,19:51:37,Saturday,May,2019
5947,2019-05-18 21:22:37,-1.20717867773049,36.7858690034193,2019-05-18,21:22:37,Saturday,May,2019
5948,2019-05-19 13:36:07,-1.29041983069778,36.774930543321,2019-05-19,13:36:07,Sunday,May,2019
5949,2019-05-19 20:36:37,-1.25780479769896,36.82684862864429,2019-05-19,20:36:37,Sunday,May,2019
5950,2019-05-19 20:49:07,-1.25724356942178,36.8261885591171,2019-05-19,20:49:07,Sunday,May,2019
5951,2019-05-20 05:55:07,-1.2603292718497099,36.77084896994271,2019-05-20,05:55:07,Monday,May,2019
5952,2019-05-20 06:16:37,-1.2603292718497099,36.77084896994271,2019-05-20,06:16:37,Monday,May,2019
5953,2019-05-20 06:19:37,-1.37255583056238,36.92049112134529,2019-05-20,06:19:37,Monday,May,2019
5954,2019-05-20 06:19:37,-1.2603292718497099,36.77084896994271,2019-05-20,06:19:37,Monday,May,2019
5955,2019-05-20 06:22:07,-1.37255583056238,36.92049112134529,2019-05-20,06:22:07,Monday,May,2019
5956,2019-05-20 06:31:07,-1.2603292718497099,36.77084896994271,2019-05-20,06:31:07,Monday,May,2019
5957,2019-05-20 06:36:37,-1.26032854423438,36.7708487699924,2019-05-20,06:36:37,Monday,May,2019
5958,2019-05-20 06:58:07,-1.26032854423438,36.7708487699924,2019-05-20,06:58:07,Monday,May,2019
5959,2019-05-20 07:41:37,-1.26032854423438,36.7708487699924,2019-05-20,07:41:37,Monday,May,2019
5960,2019-05-20 07:44:37,-1.2603292718497099,36.77084896994271,2019-05-20,07:44:37,Monday,May,2019
5961,2019-05-20 13:44:37,-1.20361355039397,36.9173289010703,2019-05-20,13:44:37,Monday,May,2019
5962,2019-05-20 20:45:37,-1.25965198009157,36.8452400900495,2019-05-20,20:45:37,Monday,May,2019
5963,2019-05-21 05:47:07,-1.2729632381631295,36.8973030806364,2019-05-21,05:47:07,Tuesday,May,2019
5964,2019-05-21 06:38:37,-1.31858631048657,36.838585103263895,2019-05-21,06:38:37,Tuesday,May,2019
5966,2019-05-21 10:16:37,-1.26768549073218,36.827292953333504,2019-05-21,10:16:37,Tuesday,May,2019
5967,2019-05-21 18:01:07,-1.26809556075217,36.8107169333383,2019-05-21,18:01:07,Tuesday,May,2019
5968,2019-05-21 18:56:37,-1.2725872120041999,36.97469168508071,2019-05-21,18:56:37,Tuesday,May,2019
5969,2019-05-21 20:05:37,-1.20160175138436,36.9190524079466,2019-05-21,20:05:37,Tuesday,May,2019
5970,2019-05-21 20:39:07,-1.3787514263402,36.7700219697276,2019-05-21,20:39:07,Tuesday,May,2019
5971,2019-05-21 20:39:37,-1.3787514263402,36.7700219697276,2019-05-21,20:39:37,Tuesday,May,2019
5972,2019-05-21 21:26:37,-1.2353118752039098,36.71577507936539,2019-05-21,21:26:37,Tuesday,May,2019
5973,2019-05-22 00:16:37,-1.33143606788501,36.8885257668545,2019-05-22,00:16:37,Wednesday,May,2019
5974,2019-05-22 06:56:07,-1.28628216120711,36.8256334503089,2019-05-22,06:56:07,Wednesday,May,2019
5975,2019-05-22 07:15:37,-1.33143606788501,36.8885257668545,2019-05-22,07:15:37,Wednesday,May,2019
5976,2019-05-22 07:26:07,-1.33143606788501,36.8885257668545,2019-05-22,07:26:07,Wednesday,May,2019
5977,2019-05-22 07:42:37,-1.2828252106707099,36.821779003315704,2019-05-22,07:42:37,Wednesday,May,2019
5978,2019-05-22 09:45:37,-1.23219900814368,36.71229100116821,2019-05-22,09:45:37,Wednesday,May,2019
5979,2019-05-22 09:49:07,-1.39827300999044,36.94320770312649,2019-05-22,09:49:07,Wednesday,May,2019
5980,2019-05-23 06:32:37,-1.2200862230999499,36.89128172814689,2019-05-23,06:32:37,Thursday,May,2019
5981,2019-05-23 11:37:07,-1.29386419058198,36.851211283291796,2019-05-23,11:37:07,Thursday,May,2019
5983,2019-05-24 05:18:37,-1.29099351062532,36.828092303302995,2019-05-24,05:18:37,Friday,May,2019
5984,2019-05-24 07:44:07,-1.32559992705083,36.7944915304479,2019-05-24,07:44:07,Friday,May,2019
5985,2019-05-24 08:17:07,-1.3149200609351002,36.7781355534372,2019-05-24,08:17:07,Friday,May,2019
5986,2019-05-24 22:17:07,-1.19121851094724,36.928620503400005,2019-05-24,22:17:07,Friday,May,2019
5987,2019-05-25 04:15:37,-1.33139815369328,36.8885547604,2019-05-25,04:15:37,Saturday,May,2019
5988,2019-05-25 06:26:37,-1.2946846681887199,36.8530788318762,2019-05-25,06:26:37,Saturday,May,2019
5989,2019-05-25 07:33:37,-1.26380508399661,36.7575041437552,2019-05-25,07:33:37,Saturday,May,2019
5990,2019-05-25 08:05:37,-1.24478301088143,36.866854236923,2019-05-25,08:05:37,Saturday,May,2019
5991,2019-05-25 08:11:37,-1.23380161279392,36.8731698056836,2019-05-25,08:11:37,Saturday,May,2019
5992,2019-05-25 08:13:07,-1.24478301088143,36.866854236923,2019-05-25,08:13:07,Saturday,May,2019
5993,2019-05-25 08:18:37,-1.2521874020910702,36.8593670969785,2019-05-25,08:18:37,Saturday,May,2019
5994,2019-05-25 08:19:07,-1.2521874020910702,36.8593670969785,2019-05-25,08:19:07,Saturday,May,2019
5995,2019-05-25 08:27:37,-1.48313562213472,37.0482844716554,2019-05-25,08:27:37,Saturday,May,2019
5996,2019-05-25 08:28:07,-1.48313562213472,37.0482844716554,2019-05-25,08:28:07,Saturday,May,2019
5997,2019-05-25 08:28:37,-1.4909050343690602,37.057169721461,2019-05-25,08:28:37,Saturday,May,2019
5998,2019-05-25 08:32:07,-1.24507772079355,36.85880711335261,2019-05-25,08:32:07,Saturday,May,2019
5999,2019-05-25 08:40:37,-1.2522170107602701,36.8593964033431,2019-05-25,08:40:37,Saturday,May,2019
6000,2019-05-25 08:50:07,-1.4912238373470699,37.057248948841,2019-05-25,08:50:07,Saturday,May,2019
6001,2019-05-25 09:01:37,-1.4833379781359601,37.0485454457922,2019-05-25,09:01:37,Saturday,May,2019
6003,2019-05-25 09:18:37,-1.4833379781359601,37.0485454457922,2019-05-25,09:18:37,Saturday,May,2019
6004,2019-05-25 09:20:07,-1.4833379781359601,37.0485454457922,2019-05-25,09:20:07,Saturday,May,2019
6005,2019-05-25 09:38:08,-1.2740237106318602,36.8817100033076,2019-05-25,09:38:08,Saturday,May,2019
6006,2019-05-25 09:49:38,-1.4833379781359601,37.0485454457922,2019-05-25,09:49:38,Saturday,May,2019
6007,2019-05-25 09:54:37,-1.48313562213472,37.0482844716554,2019-05-25,09:54:37,Saturday,May,2019
6008,2019-05-25 11:05:37,-1.4912238373470699,37.057248948841,2019-05-25,11:05:37,Saturday,May,2019
6009,2019-05-25 11:11:37,-1.27075351084619,36.7284835033576,2019-05-25,11:11:37,Saturday,May,2019
6010,2019-05-25 11:14:37,-1.27075351084619,36.7284835033576,2019-05-25,11:14:37,Saturday,May,2019
6011,2019-05-25 11:49:07,-1.32559992705083,36.7944915304479,2019-05-25,11:49:07,Saturday,May,2019
6012,2019-05-25 12:04:37,-1.31782632826419,36.7774232427875,2019-05-25,12:04:37,Saturday,May,2019
6013,2019-05-25 13:55:07,-1.2936253440544399,36.851853669954,2019-05-25,13:55:07,Saturday,May,2019
6014,2019-05-25 13:56:37,-1.29529028492155,36.8555465298765,2019-05-25,13:56:37,Saturday,May,2019
6015,2019-05-25 16:33:07,-1.1492606327835901,36.9620546012523,2019-05-25,16:33:07,Saturday,May,2019
6016,2019-05-25 18:33:07,-1.42015397803976,36.9540057070732,2019-05-25,18:33:07,Saturday,May,2019
6017,2019-05-25 18:46:07,-1.4201655098815802,36.9539895031033,2019-05-25,18:46:07,Saturday,May,2019
6018,2019-05-25 18:56:07,-1.2514300108591299,36.7869900033676,2019-05-25,18:56:07,Saturday,May,2019
6019,2019-05-25 19:29:07,-1.23810591658228,36.8440894162027,2019-05-25,19:29:07,Saturday,May,2019
6020,2019-05-25 22:30:37,-1.25876671083543,36.7796141033604,2019-05-25,22:30:37,Saturday,May,2019
